hyp_loss_function,hyp_hidden_layer_count,hyp_units_per_hidden_layer,hyp_activation_per_hidden_layer,hyp_optimizer,hyp_epochs,hyp_batch_size,hyp_feature_count,hyp_class_count,obj_total_layers,obj_total_nodes,obj_training_time,obj_loss,obj_accuracy,obj_false_positive_rate,obj_false_negative_rate,obj_true_positive_rate,obj_true_negative_rate,obj_f1,obj_precision,obj_auc
binary_focal_crossentropy,11,"[63, 17, 100, 56, 17, 49, 36, 85, 53, 59, 6]","['relu', 'sigmoid', 'relu', 'relu', 'relu', 'relu', 'sigmoid', 'tanh', 'tanh', 'sigmoid', 'relu']",sgd,19,16,30,2,13,573,0.583946943283081,0.16196873784065247,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.2854916897506925
binary_focal_crossentropy,11,"[63, 17, 100, 36, 17, 49, 36, 85, 53, 59, 16]","['relu', 'sigmoid', 'relu', 'relu', 'relu', 'relu', 'sigmoid', 'tanh', 'tanh', 'sigmoid', 'relu']",sgd,7,16,30,2,13,563,0.3286771774291992,0.16254837810993195,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.35993767313019387
cosine_similarity,7,"[82, 101, 75, 124, 17, 128, 42]","['tanh', 'sigmoid', 'tanh', 'tanh', 'tanh', 'tanh', 'sigmoid']",sgd,11,64,30,2,9,601,0.299685001373291,-0.6666666865348816,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.7783933518005539
cosine_similarity,2,"[45, 29]","['relu', 'tanh']",rmsprop,20,32,30,2,4,106,0.5235886573791504,-0.6666666865348816,0.5175438596491229,0.9473684210526315,0.25,0.75,0.05263157894736842,0.7442872687704025,0.6129032258064516,0.15408587257617729
binary_crossentropy,5,"[82, 101, 98, 17, 100]","['tanh', 'sigmoid', 'relu', 'tanh', 'tanh']",sgd,11,64,30,2,7,430,0.28557586669921875,0.5863656401634216,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.978185595567867
cosine_similarity,10,"[118, 126, 83, 103, 67, 96, 68, 100, 103, 53]","['tanh', 'tanh', 'tanh', 'tanh', 'tanh', 'tanh', 'tanh', 'sigmoid', 'tanh', 'relu']",rmsprop,19,16,30,2,12,949,0.9602508544921875,-0.6666666865348816,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.12777008310249308
binary_focal_crossentropy,11,"[63, 17, 53, 36, 17, 47, 36, 41, 53, 96, 38]","['relu', 'sigmoid', 'relu', 'relu', 'relu', 'relu', 'sigmoid', 'tanh', 'tanh', 'sigmoid', 'relu']",rmsprop,8,16,30,2,13,529,0.7416579723358154,0.012455695308744907,0.9824561403508771,0.02631578947368421,0.013157894736842105,0.9868421052631579,0.9736842105263158,0.05126452494873548,0.9868421052631579,0.9989612188365652
cosine_similarity,1,[45],['relu'],rmsprop,20,32,30,2,3,77,0.4729800224304199,-0.6666666865348816,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.4276315789473684
cosine_similarity,4,"[32, 31, 53, 116]","['relu', 'sigmoid', 'relu', 'relu']",rmsprop,7,128,30,2,6,264,0.35155773162841797,-0.6666666865348816,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.18317174515235457
binary_focal_crossentropy,7,"[82, 130, 18, 124, 17, 128, 55]","['tanh', 'sigmoid', 'tanh', 'tanh', 'tanh', 'tanh', 'sigmoid']",adam,12,64,30,2,9,586,0.8011298179626465,0.011177937500178814,0.9912280701754386,0.0,0.013157894736842105,0.9868421052631579,1.0,0.0,1.0,0.9996537396121884
binary_focal_crossentropy,2,"[45, 102]","['relu', 'relu']",sgd,20,128,30,2,4,179,0.38413333892822266,0.09818845242261887,0.8859649122807017,0.2631578947368421,0.039473684210526314,0.9605263157894737,0.7368421052631579,0.40510543840177576,0.8795180722891566,0.9376731301939059
binary_crossentropy,11,"[63, 17, 100, 36, 17, 49, 36, 48, 53, 96, 38]","['relu', 'sigmoid', 'relu', 'relu', 'relu', 'relu', 'sigmoid', 'tanh', 'tanh', 'sigmoid', 'relu']",sgd,8,128,30,2,13,585,0.2663280963897705,0.6502054929733276,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.24757617728531855
cosine_similarity,9,"[30, 85, 64, 126, 105, 35, 57, 58, 102]","['relu', 'sigmoid', 'sigmoid', 'tanh', 'tanh', 'tanh', 'sigmoid', 'sigmoid', 'sigmoid']",sgd,7,64,30,2,11,694,0.24553823471069336,-0.6666666865348816,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.8119806094182824
cosine_similarity,2,"[45, 12]","['relu', 'tanh']",rmsprop,20,32,30,2,4,89,0.5162639617919922,-0.6666666865348816,0.6578947368421053,0.9210526315789473,0.05263157894736842,0.9473684210526315,0.07894736842105263,0.7776577688628298,0.6728971962616822,0.4276315789473685
binary_focal_crossentropy,2,"[45, 55]","['relu', 'tanh']",rmsprop,20,128,30,2,4,132,0.4989590644836426,0.010874305851757526,0.9824561403508771,0.02631578947368421,0.013157894736842105,0.9868421052631579,0.9736842105263158,0.05126452494873548,0.9868421052631579,0.9996537396121884
cosine_similarity,11,"[63, 17, 100, 36, 17, 49, 36, 85, 53, 102, 38]","['relu', 'sigmoid', 'relu', 'relu', 'relu', 'relu', 'sigmoid', 'tanh', 'tanh', 'sigmoid', 'relu']",adam,8,16,30,2,13,628,1.0108683109283447,-0.6666666865348816,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.21710526315789477
binary_focal_crossentropy,11,"[63, 17, 100, 36, 17, 49, 36, 117, 127, 59, 38]","['relu', 'sigmoid', 'relu', 'relu', 'relu', 'sigmoid', 'sigmoid', 'tanh', 'tanh', 'sigmoid', 'relu']",adam,20,16,30,2,13,691,1.3581068515777588,0.010527021251618862,0.9912280701754386,0.02631578947368421,0.0,1.0,0.9736842105263158,0.051264755480607084,0.987012987012987,0.9996537396121884
cosine_similarity,11,"[63, 17, 100, 36, 17, 39, 36, 85, 53, 96, 38]","['relu', 'sigmoid', 'relu', 'relu', 'relu', 'relu', 'sigmoid', 'tanh', 'tanh', 'sigmoid', 'relu']",rmsprop,8,32,30,2,13,612,0.6405019760131836,-0.6666666865348816,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.11114958448753462
cosine_similarity,10,"[118, 126, 83, 103, 67, 96, 68, 100, 103, 53]","['tanh', 'tanh', 'tanh', 'tanh', 'tanh', 'tanh', 'tanh', 'sigmoid', 'tanh', 'relu']",rmsprop,17,16,30,2,12,949,0.8832790851593018,-0.6666666865348816,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.18317174515235454
binary_focal_crossentropy,10,"[63, 17, 100, 36, 17, 49, 85, 53, 59, 6]","['relu', 'sigmoid', 'relu', 'relu', 'relu', 'relu', 'tanh', 'tanh', 'sigmoid', 'relu']",sgd,19,16,30,2,12,517,0.5651071071624756,0.16012367606163025,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.9653739612188366
cosine_similarity,3,"[45, 38, 124]","['relu', 'relu', 'sigmoid']",rmsprop,20,32,30,2,5,239,0.5519375801086426,-0.6666666865348816,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.9435595567867036
binary_focal_crossentropy,11,"[63, 17, 100, 36, 17, 49, 36, 85, 53, 39, 38]","['relu', 'sigmoid', 'relu', 'relu', 'relu', 'relu', 'sigmoid', 'tanh', 'tanh', 'sigmoid', 'relu']",adam,8,16,30,2,13,565,1.0379347801208496,0.011774539947509766,0.9824561403508771,0.02631578947368421,0.013157894736842105,0.9868421052631579,0.9736842105263158,0.05126452494873548,0.9868421052631579,0.9996537396121884
binary_focal_crossentropy,2,"[45, 84]","['relu', 'tanh']",rmsprop,11,128,30,2,4,161,0.36386919021606445,0.02293754369020462,0.9824561403508771,0.02631578947368421,0.013157894736842105,0.9868421052631579,0.9736842105263158,0.05126452494873548,0.9868421052631579,0.9986149584487535
cosine_similarity,10,"[63, 100, 37, 25, 49, 36, 85, 53, 59, 38]","['relu', 'relu', 'relu', 'relu', 'relu', 'sigmoid', 'tanh', 'tanh', 'sigmoid', 'relu']",rmsprop,8,16,30,2,12,577,0.6389789581298828,-0.6666666865348816,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.58898891966759
cosine_similarity,1,[45],['relu'],rmsprop,7,128,30,2,3,77,0.24173378944396973,-0.6666666865348816,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.21433518005540167
binary_focal_crossentropy,11,"[63, 17, 100, 36, 17, 49, 36, 85, 53, 39, 38]","['relu', 'sigmoid', 'relu', 'relu', 'relu', 'relu', 'sigmoid', 'tanh', 'tanh', 'sigmoid', 'relu']",adam,8,32,30,2,13,565,1.1039960384368896,0.012088539078831673,0.9824561403508771,0.0,0.02631578947368421,0.9736842105263158,1.0,0.0,1.0,1.0
binary_focal_crossentropy,11,"[63, 17, 100, 36, 17, 49, 36, 85, 53, 59, 38]","['relu', 'sigmoid', 'relu', 'relu', 'relu', 'relu', 'sigmoid', 'tanh', 'tanh', 'sigmoid', 'relu']",rmsprop,16,128,30,2,13,585,0.8016149997711182,0.16139307618141174,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.9948060941828255
cosine_similarity,1,[45],['relu'],rmsprop,20,32,30,2,3,77,0.4729800224304199,-0.6666666865348816,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.4276315789473684
binary_crossentropy,1,[45],['relu'],rmsprop,20,128,30,2,3,77,0.4311997890472412,0.14869624376296997,0.9736842105263158,0.02631578947368421,0.02631578947368421,0.9736842105263158,0.9736842105263158,0.051264288188430894,0.9866666666666667,0.9968836565096952
binary_focal_crossentropy,11,"[63, 17, 100, 36, 17, 49, 36, 85, 53, 102, 38]","['relu', 'sigmoid', 'relu', 'relu', 'relu', 'relu', 'sigmoid', 'tanh', 'tanh', 'sigmoid', 'relu']",sgd,8,16,30,2,13,628,0.36463165283203125,0.16331006586551666,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.625
cosine_similarity,3,"[45, 243, 50]","['relu', 'relu', 'tanh']",rmsprop,12,64,30,2,5,370,0.41941189765930176,-0.6666666865348816,0.3157894736842105,0.7894736842105263,0.631578947368421,0.3684210526315789,0.21052631578947367,0.5991440798858774,0.4827586206896552,0.22576177285318558
cosine_similarity,2,"[45, 191]","['relu', 'tanh']",rmsprop,14,16,30,2,4,268,0.48265981674194336,-0.6666666865348816,0.6578947368421053,0.9473684210526315,0.039473684210526314,0.9605263157894737,0.05263157894736842,0.7847118542848611,0.6697247706422018,0.4484072022160666
binary_focal_crossentropy,11,"[63, 17, 100, 36, 17, 49, 25, 117, 53, 60, 38]","['relu', 'sigmoid', 'relu', 'relu', 'relu', 'relu', 'sigmoid', 'tanh', 'tanh', 'sigmoid', 'relu']",adam,6,32,30,2,13,607,1.0571141242980957,0.02152087353169918,0.9736842105263158,0.0,0.039473684210526314,0.9605263157894737,1.0,0.0,1.0,0.9986149584487535
binary_focal_crossentropy,2,"[45, 102]","['relu', 'tanh']",rmsprop,20,64,30,2,4,179,0.5339632034301758,0.017847253009676933,0.9649122807017544,0.02631578947368421,0.039473684210526314,0.9605263157894737,0.9736842105263158,0.051264044943820225,0.9864864864864865,0.9979224376731303
binary_focal_crossentropy,11,"[63, 17, 100, 36, 17, 49, 36, 85, 53, 96, 38]","['relu', 'sigmoid', 'relu', 'relu', 'relu', 'relu', 'sigmoid', 'tanh', 'tanh', 'tanh', 'relu']",adam,8,16,30,2,13,622,1.0726017951965332,0.014812265522778034,0.9736842105263158,0.02631578947368421,0.02631578947368421,0.9736842105263158,0.9736842105263158,0.051264288188430894,0.9866666666666667,0.9989612188365652
cosine_similarity,2,"[45, 102]","['relu', 'sigmoid']",sgd,14,16,30,2,4,179,0.354978084564209,-0.6666666865348816,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.45152354570637115
binary_focal_crossentropy,10,"[63, 17, 100, 36, 17, 36, 85, 53, 74, 101]","['relu', 'sigmoid', 'relu', 'relu', 'relu', 'sigmoid', 'tanh', 'tanh', 'sigmoid', 'relu']",rmsprop,8,16,30,2,12,614,0.7175049781799316,0.011642811819911003,0.9736842105263158,0.02631578947368421,0.02631578947368421,0.9736842105263158,0.9736842105263158,0.051264288188430894,0.9866666666666667,0.9993074792243768
cosine_similarity,8,"[30, 85, 109, 64, 126, 35, 57, 77]","['relu', 'sigmoid', 'sigmoid', 'sigmoid', 'relu', 'tanh', 'sigmoid', 'sigmoid']",sgd,15,16,30,2,10,615,0.4521341323852539,-0.6666666865348816,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.15425900277008311
binary_crossentropy,11,"[63, 17, 100, 36, 17, 39, 36, 85, 53, 96, 38]","['relu', 'sigmoid', 'relu', 'relu', 'relu', 'relu', 'sigmoid', 'tanh', 'tanh', 'sigmoid', 'relu']",sgd,11,32,30,2,13,612,0.35709190368652344,0.6404297351837158,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.6679362880886426
cosine_similarity,4,"[32, 31, 53, 116]","['relu', 'relu', 'relu', 'relu']",rmsprop,7,128,30,2,6,264,0.3432798385620117,-0.6666666865348816,0.35964912280701755,0.15789473684210525,0.881578947368421,0.11842105263157894,0.8421052631578947,0.25,0.6,0.6682825484764544
cosine_similarity,4,"[32, 31, 53, 116]","['relu', 'relu', 'tanh', 'relu']",rmsprop,7,128,30,2,6,264,0.3456912040710449,-0.6666666865348816,0.6666666666666666,0.3684210526315789,0.3157894736842105,0.6842105263157895,0.631578947368421,0.5020689655172413,0.7878787878787878,0.7486149584487534
binary_focal_crossentropy,11,"[63, 17, 100, 36, 17, 49, 36, 117, 127, 59, 38]","['relu', 'sigmoid', 'relu', 'relu', 'relu', 'relu', 'sigmoid', 'tanh', 'tanh', 'sigmoid', 'relu']",adam,8,64,30,2,13,691,0.9885082244873047,0.024532096460461617,0.9736842105263158,0.0,0.039473684210526314,0.9605263157894737,1.0,0.0,1.0,0.9975761772853184
cosine_similarity,9,"[30, 85, 109, 64, 126, 73, 35, 57, 77]","['relu', 'sigmoid', 'sigmoid', 'sigmoid', 'relu', 'tanh', 'tanh', 'sigmoid', 'sigmoid']",sgd,15,16,30,2,11,688,0.4740588665008545,-0.6666666865348816,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.10422437673130194
binary_focal_crossentropy,11,"[63, 17, 100, 36, 2, 49, 36, 85, 53, 39, 38]","['relu', 'sigmoid', 'relu', 'relu', 'relu', 'relu', 'sigmoid', 'tanh', 'tanh', 'sigmoid', 'relu']",adam,8,32,30,2,13,550,1.0270090103149414,0.013838421553373337,0.9824561403508771,0.0,0.02631578947368421,0.9736842105263158,1.0,0.0,1.0,0.9993074792243768
cosine_similarity,4,"[32, 31, 19, 116]","['relu', 'relu', 'relu', 'relu']",rmsprop,7,128,30,2,6,230,0.3507351875305176,-0.6666666865348816,0.20175438596491227,0.6052631578947368,0.8947368421052632,0.10526315789473684,0.39473684210526316,0.3618485742379548,0.25806451612903225,0.2385734072022161
binary_focal_crossentropy,2,"[45, 98]","['relu', 'tanh']",rmsprop,20,128,30,2,4,175,0.49992990493774414,0.013678130693733692,0.9912280701754386,0.02631578947368421,0.0,1.0,0.9736842105263158,0.051264755480607084,0.987012987012987,0.9993074792243768
cosine_similarity,9,"[30, 85, 64, 185, 105, 35, 57, 58, 102]","['relu', 'sigmoid', 'sigmoid', 'tanh', 'tanh', 'tanh', 'sigmoid', 'sigmoid', 'sigmoid']",sgd,7,128,30,2,11,753,0.242570161819458,-0.6666666865348816,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.47195290858725764
cosine_similarity,10,"[30, 85, 64, 126, 105, 35, 57, 58, 102, 106]","['relu', 'sigmoid', 'sigmoid', 'tanh', 'tanh', 'tanh', 'sigmoid', 'sigmoid', 'sigmoid', 'tanh']",sgd,7,64,30,2,12,800,0.2528989315032959,-0.6666666865348816,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.31855955678670356
cosine_similarity,2,"[45, 32]","['relu', 'tanh']",rmsprop,20,32,30,2,4,109,0.5281140804290771,-0.6666666865348816,0.4649122807017544,0.868421052631579,0.3684210526315789,0.631578947368421,0.13157894736842105,0.7044696464309539,0.5925925925925926,0.29605263157894735
cosine_similarity,11,"[63, 17, 100, 36, 31, 39, 36, 85, 53, 96, 38]","['relu', 'sigmoid', 'relu', 'relu', 'relu', 'relu', 'sigmoid', 'tanh', 'tanh', 'sigmoid', 'relu']",sgd,8,32,30,2,13,626,0.3045217990875244,-0.6666666865348816,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.41481994459833793
binary_focal_crossentropy,4,"[45, 102, 37, 81]","['relu', 'tanh', 'tanh', 'tanh']",sgd,11,128,30,2,6,297,0.27997803688049316,0.09906750172376633,0.8859649122807017,0.23684210526315788,0.05263157894736842,0.9473684210526315,0.7631578947368421,0.374025974025974,0.8888888888888888,0.9445983379501386
binary_focal_crossentropy,12,"[63, 17, 100, 36, 17, 49, 25, 117, 53, 60, 38, 41]","['relu', 'sigmoid', 'relu', 'relu', 'relu', 'relu', 'sigmoid', 'tanh', 'tanh', 'sigmoid', 'relu', 'sigmoid']",adam,17,32,30,2,14,648,1.2971587181091309,0.026628490537405014,0.9824561403508771,0.02631578947368421,0.013157894736842105,0.9868421052631579,0.9736842105263158,0.05126452494873548,0.9868421052631579,0.9989612188365651
cosine_similarity,11,"[63, 17, 100, 36, 17, 39, 36, 80, 53, 96, 38]","['relu', 'sigmoid', 'relu', 'relu', 'relu', 'relu', 'sigmoid', 'tanh', 'tanh', 'sigmoid', 'relu']",sgd,8,32,30,2,13,607,0.3033280372619629,-0.6666666865348816,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.2640235457063712
cosine_similarity,5,"[82, 139, 176, 17, 128]","['tanh', 'sigmoid', 'relu', 'tanh', 'tanh']",sgd,11,64,30,2,7,574,0.2803020477294922,-0.6666666865348816,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.37153739612188363
binary_focal_crossentropy,4,"[45, 102, 37, 81]","['relu', 'sigmoid', 'tanh', 'tanh']",sgd,11,128,30,2,6,297,0.2735610008239746,0.1475037932395935,0.7192982456140351,0.7631578947368421,0.039473684210526314,0.9605263157894737,0.23684210526315788,0.7386601535240754,0.7156862745098039,0.8310249307479224
cosine_similarity,10,"[118, 126, 83, 38, 67, 96, 46, 100, 103, 53]","['tanh', 'tanh', 'tanh', 'tanh', 'tanh', 'tanh', 'tanh', 'sigmoid', 'relu', 'relu']",rmsprop,17,16,30,2,12,862,0.8850319385528564,-0.6666666865348816,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.36149584487534625
cosine_similarity,2,"[45, 151]","['relu', 'tanh']",rmsprop,14,16,30,2,4,228,0.4665091037750244,-0.6666666865348816,0.3157894736842105,0.8157894736842105,0.618421052631579,0.3815789473684211,0.18421052631578946,0.6070222822417286,0.48333333333333334,0.2198753462603878
cosine_similarity,3,"[45, 32, 37]","['relu', 'tanh', 'tanh']",rmsprop,20,32,30,2,5,146,0.5675640106201172,-0.6666666865348816,0.4473684210526316,0.42105263157894735,0.618421052631579,0.3815789473684211,0.5789473684210527,0.5093304061470912,0.6444444444444445,0.45117728531855966
binary_focal_crossentropy,10,"[63, 100, 37, 25, 49, 46, 85, 53, 59, 38]","['relu', 'relu', 'relu', 'relu', 'relu', 'sigmoid', 'tanh', 'tanh', 'sigmoid', 'relu']",rmsprop,8,16,30,2,12,587,0.6921119689941406,0.01685524731874466,0.9649122807017544,0.02631578947368421,0.039473684210526314,0.9605263157894737,0.9736842105263158,0.051264044943820225,0.9864864864864865,0.9982686980609419
cosine_similarity,2,"[45, 313]","['relu', 'relu']",rmsprop,12,64,30,2,4,390,0.374392032623291,-0.6666666865348816,0.2719298245614035,0.39473684210526316,0.8947368421052632,0.10526315789473684,0.6052631578947368,0.3697996918335901,0.34782608695652173,0.3781163434903047
binary_crossentropy,3,"[32, 81, 53]","['relu', 'relu', 'relu']",rmsprop,13,64,30,2,5,198,0.42722105979919434,0.07688343524932861,0.9473684210526315,0.07894736842105263,0.039473684210526314,0.9605263157894737,0.9210526315789473,0.1459027315123251,0.9605263157894737,0.996191135734072
binary_focal_crossentropy,12,"[63, 17, 100, 36, 17, 39, 36, 85, 53, 96, 38, 44]","['relu', 'sigmoid', 'relu', 'relu', 'relu', 'relu', 'sigmoid', 'tanh', 'tanh', 'sigmoid', 'relu', 'tanh']",rmsprop,11,32,30,2,14,656,0.7698147296905518,0.1466662734746933,0.868421052631579,0.39473684210526316,0.0,1.0,0.6052631578947368,0.5360921702327769,0.8351648351648352,0.9986149584487535
binary_focal_crossentropy,2,"[45, 100]","['relu', 'sigmoid']",rmsprop,11,128,30,2,4,177,0.37100720405578613,0.037773698568344116,0.9736842105263158,0.05263157894736842,0.013157894736842105,0.9868421052631579,0.9473684210526315,0.09986684420772303,0.974025974025974,0.9975761772853187
binary_focal_crossentropy,12,"[63, 17, 100, 36, 17, 49, 36, 85, 53, 96, 38, 21]","['relu', 'sigmoid', 'relu', 'relu', 'relu', 'relu', 'sigmoid', 'tanh', 'tanh', 'sigmoid', 'relu', 'sigmoid']",adam,8,16,30,2,14,643,1.1159753799438477,0.027266938239336014,0.9824561403508771,0.0,0.02631578947368421,0.9736842105263158,1.0,0.0,1.0,0.9979224376731302
cosine_similarity,5,"[82, 101, 75, 124, 128]","['tanh', 'sigmoid', 'tanh', 'tanh', 'tanh']",sgd,11,16,30,2,7,542,0.3810710906982422,-0.6666666865348816,0.30701754385964913,0.10526315789473684,0.9868421052631579,0.013157894736842105,0.8947368421052632,0.13793103448275862,0.2,0.11218836565096954
binary_crossentropy,11,"[63, 17, 100, 36, 17, 49, 36, 85, 53, 59, 38]","['relu', 'sigmoid', 'relu', 'relu', 'relu', 'relu', 'sigmoid', 'tanh', 'relu', 'sigmoid', 'relu']",rmsprop,8,32,30,2,13,585,0.6935219764709473,0.10523685812950134,0.9824561403508771,0.05263157894736842,0.0,1.0,0.9473684210526315,0.09986859395532194,0.9743589743589743,0.9993074792243768
cosine_similarity,5,"[82, 247, 98, 17, 128]","['tanh', 'sigmoid', 'relu', 'tanh', 'tanh']",sgd,11,64,30,2,7,604,0.2880737781524658,-0.6666666865348816,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.05540166204986151
binary_focal_crossentropy,8,"[82, 130, 18, 124, 17, 128, 55, 122]","['tanh', 'sigmoid', 'tanh', 'tanh', 'tanh', 'tanh', 'sigmoid', 'relu']",adam,12,64,30,2,10,708,0.8726139068603516,0.017437463626265526,0.9912280701754386,0.0,0.013157894736842105,0.9868421052631579,1.0,0.0,1.0,0.9993074792243768
cosine_similarity,3,"[45, 102, 99]","['relu', 'sigmoid', 'relu']",sgd,14,16,30,2,5,278,0.36518192291259766,-0.6666666865348816,0.6578947368421053,1.0,0.013157894736842105,0.9868421052631579,0.0,0.797872340425532,0.6637168141592921,0.5318559556786704
cosine_similarity,9,"[30, 114, 109, 64, 126, 73, 35, 57, 77]","['relu', 'sigmoid', 'sigmoid', 'sigmoid', 'relu', 'tanh', 'tanh', 'sigmoid', 'sigmoid']",sgd,15,16,30,2,11,717,0.4740140438079834,-0.6666666865348816,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.4586218836565097
cosine_similarity,12,"[63, 17, 100, 36, 17, 39, 36, 85, 53, 96, 38, 22]","['relu', 'sigmoid', 'relu', 'relu', 'relu', 'relu', 'sigmoid', 'tanh', 'tanh', 'sigmoid', 'relu', 'sigmoid']",sgd,8,32,30,2,14,634,0.30092501640319824,-0.6666666865348816,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.2853185595567867
cosine_similarity,3,"[45, 102, 124]","['relu', 'relu', 'sigmoid']",rmsprop,20,64,30,2,5,303,0.5343480110168457,-0.6666666865348816,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.5855263157894737
binary_focal_crossentropy,2,"[45, 18]","['relu', 'relu']",rmsprop,20,128,30,2,4,95,0.574815034866333,0.01885034888982773,0.9824561403508771,0.02631578947368421,0.013157894736842105,0.9868421052631579,0.9736842105263158,0.05126452494873548,0.9868421052631579,0.9986149584487535
